gene,log2FC,pvalue,padj
Pnck,-0.6811811147903448,0.002041425679383358,0.2943104488836074
Nol12,0.4696844804216269,0.002041901768189648,0.2943104488836074
Commd9,0.48889380722689246,0.0020447460596269853,0.2943104488836074
Gm28503,1.231771757016212,0.0020463303194361254,0.2943104488836074
Lgals3,1.753072471016596,0.0020766928401531478,0.2962085955154643
Tmem268,0.9985345426319174,0.0020864500024947497,0.2962085955154643
Eda,-4.2004270605879785,0.002138347553951,0.30163037131212667
Arnt2,-2.2741290229941873,0.002171526210606255,0.3037756354874105
Mocs2,-0.45626254402445277,0.002181165662668069,0.3037756354874105
Gm6085,-2.6388860358534267,0.0022083977537980816,0.30438034782229645
Lhx4,-1.1542938784862073,0.0022197540609728062,0.30438034782229645
Plekhd1,-0.9164416338868726,0.0022270045898382064,0.30438034782229645
Kat14,-0.48509089874213807,0.0022421829341994527,0.3045631818954257
Hopx,-0.7581002933674181,0.002318172948489092,0.30829864763726383
Gid8,0.3623436914687588,0.0023303467179014064,0.30829864763726383
Slc24a3,-1.3145570927745158,0.00235662769743156,0.30829864763726383
Oit3,-4.85076882609464,0.0023743288931465487,0.30829864763726383
Bin3,0.4980367649057911,0.002385319325835846,0.30829864763726383
Gm973,-5.54337090609056,0.002387089057671498,0.30829864763726383
Aldh3b1,1.2214102658423762,0.0023965075291057366,0.30829864763726383
Dnmt3c,-3.7714616984304934,0.0024088077901319093,0.30829864763726383
Map4k1,1.4801698519463828,0.0024500759958520127,0.30829864763726383
Sra1,0.3556161203711845,0.002458161781997002,0.30829864763726383
Thra,-1.170733469980675,0.0024694856445918924,0.30829864763726383
3110040N11Rik,0.7964340781977155,0.0024708458463089614,0.30829864763726383
Slfn5,1.7278131420277738,0.0024711199951766654,0.30829864763726383
Rtp3,-2.8254121570653554,0.0024739409318195213,0.30829864763726383
Bsnd,-4.795643852308041,0.002492027742778444,0.30829864763726383
Nr2c2ap,0.7989072645452833,0.0024954187902925004,0.30829864763726383
Tgm5,-5.2874973588901755,0.002507859937608281,0.30829864763726383
Ikzf2,-1.9582345545492332,0.0025653198184861035,0.31361034780992614
Rbpj,1.2635161032199544,0.002579958680032549,0.3136574074813052
Septin4,-1.1399542438895196,0.002606791322684355,0.31439291278157605
Alkbh6,-0.4571282786667794,0.0026197639009043023,0.31439291278157605
Hbegf,-0.9333523772200634,0.0026288705272351737,0.31439291278157605
Wbp1l,0.7107687240243763,0.002668056320672183,0.31598794302113126
Emc10,0.45216882846470696,0.0026803136258321185,0.31598794302113126
Cdk2,0.9579624373227986,0.0026929090390831645,0.31598794302113126
Zbtb20,-0.9737824921498266,0.002720366685468256,0.31598794302113126
Myl6,0.4364829961410859,0.0027209182984315856,0.31598794302113126
Farp1,-0.9343161218967149,0.0027416455914060305,0.31598794302113126
Nalf1,-1.232387976663948,0.002742726522019362,0.31598794302113126
Mrpl23,1.0012535198117263,0.0027736987683325692,0.31611069508461215
Htra2,0.4875601426536935,0.002774032080421105,0.31611069508461215
Cuta,0.5669506597039877,0.0027868882002460692,0.31611069508461215
Gm50253,-3.22778383342155,0.0028022667121292335,0.31622502051489115
Cdc37,0.49362489628360073,0.002838044275942655,0.31717154434516004
Dnajb11,0.5255737185770109,0.0028683629820316077,0.31717154434516004
Cfp,1.2610364516523038,0.0028804808235800812,0.31717154434516004
Micos10,0.33777510796740806,0.0028886807217846635,0.31717154434516004
Ms4a6c,1.4860078911548094,0.002909855697334621,0.31717154434516004
Unc13c,-0.8622960057360896,0.0029115115658627138,0.31717154434516004
Cdv3,0.5868782300937436,0.002911976703504137,0.31717154434516004
BC025920,-1.1061752600052754,0.0029810243358794103,0.31717154434516004
Ccndbp1,-0.6015467861246648,0.0029816027052487295,0.31717154434516004
Nfix,-0.7404841202989765,0.00298203848199507,0.31717154434516004
Lrrc8a,0.5326018904458856,0.0029913485090061944,0.31717154434516004
Gm16570,-2.501374814569641,0.0030030167938156485,0.31717154434516004
Zfp385a,-0.5735492141163512,0.003018275283180197,0.31717154434516004
Lyve1,-0.8081480921486701,0.0030423693798394677,0.31717154434516004
Cnrip1,-0.9122756472582765,0.0030477825891338755,0.31717154434516004
Gnao1,-0.9224985724126995,0.003050241333829307,0.31717154434516004
Itfg2,-0.452903455626128,0.00305568586235737,0.31717154434516004
2810025M15Rik,0.6417781249695818,0.0031134355037041477,0.31728242618553343
Arhgap17,0.7060186371529937,0.0031289804130034257,0.31728242618553343
Galns,0.8934748927444875,0.003133377752318384,0.31728242618553343
Kcnq2,-1.735094533003692,0.003141132302368976,0.31728242618553343
Lag3,1.9629359721361563,0.003152676650509399,0.31728242618553343
Ethe1,0.7512868670801041,0.0031700550259880153,0.31728242618553343
Wfdc17,1.9821923633325653,0.003177793539612254,0.31728242618553343
Eya4,1.688898771820206,0.0031789312722197713,0.31728242618553343
Plpbp,0.612976599786851,0.003186521980777227,0.31728242618553343
Sbno2,1.0742501430191833,0.003260011797851764,0.3190144226045089
Edf1,0.5098756203679109,0.0032779962091582606,0.3190144226045089
