source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,tissue,condition
Iron+ MG (Fth1+),NK cell,Adam10,Cd44,0.7131757,0.86,0.5067967,0.1321315319702041,0.14412653575492446,0.013692302,0.8173439,0.8355980410043532,0.9952249176778023,OpticNerve,MB
MHCII+ Mac/APC,DAM-like MG,Tnf,Notch1,0.19640474,0.97,0.038243,-0.22885377766974588,-0.41339492744228495,0.0072005433,0.55141264,1.0,0.9953608453227615,OpticNerve,MB
T cell,MHCII+ MG,App,Tnfrsf21,0.3886512,1.0,0.15102842,-0.6093521111569525,-0.3357151141247503,0.0056394967,0.7095365,1.0,0.9954124226242913,OpticNerve,MB
Proliferating MG,BAM,Tln1,Itgb3,0.71311164,0.7,0.08528642,-0.10954837804800023,-0.2020823405955618,0.006875661,0.6473492,1.0,0.9954559003637925,OpticNerve,MB
BAM,Proliferating MG,Tnf,Trpm2,0.38850433,0.53,0.14892627,-0.019880193773415288,-0.17648912541369982,0.023369063,0.70808995,0.7289168192846368,0.9956458921927949,OpticNerve,MB
Proliferating MG,T cell,App,Lrp1,0.7130418,1.0,0.48328355,-0.2884758548841678,-0.41377298209746605,0.010341603,0.81377095,1.0,0.995686895094712,OpticNerve,MB
MHCII+ Mac/APC,NK cell,a,Atrn,0.20549041,0.79,0.038252596,-0.09014982023244814,-0.15276563824111627,0.010442437,0.5514437,0.8425543113132702,0.9957333204532524,OpticNerve,MB
BAM,BAM,Ang,Plxnb2,0.6612747,0.02,0.43684605,0.1693502621079368,0.10709374835792085,0.03169854,0.80599445,0.051656150165209073,0.9958796554500138,OpticNerve,MB
Proliferating MG,T cell,Ccl2,Cxcr3,0.38841093,0.0,0.14479454,2.058212715134496,0.6024413650716656,0.0824053,0.7051737,0.0021261137254306936,0.9958796554500138,OpticNerve,MB
Homeostatic MG,MHCII+ MG,Tgfb1,Itgb1,0.7129692,1.0,0.44015852,-0.34829663853305876,0.0008271767791528939,0.006129632,0.80658436,1.0,0.9959179018648447,OpticNerve,MB
BAM,Proliferating MG,Tnf,Tradd,0.26082832,0.46,0.03827466,-0.009821698879640562,-0.12626210617100098,0.016923485,0.551515,0.5265703669862775,0.9961057494420004,OpticNerve,MB
MHCII+ Mac/APC,MHCII+ Mac/APC,Itgb3bp,Itgb5,0.38837987,1.0,0.13196209,-1.2238529115437193,-1.1480225108435242,0.0069345077,0.6954359,1.0,0.9961134552938575,OpticNerve,MB
Proliferating MG,DAM-like MG,Lman1,Mcfd2,0.38835406,0.1,0.13449515,0.09696089319214424,-0.00019537412924716668,0.018524146,0.69744563,0.1525956585609859,0.9963470344612828,OpticNerve,MB
NK cell,T cell,Pkm,Cd44,0.66558325,0.0,0.43708298,0.5926329883473711,0.44045959585860456,0.016140316,0.8060369,0.04963156659200469,0.9963470344612828,OpticNerve,MB
T cell,MHCII+ Mac/APC,Ccl4,Ccr1,0.19590396,0.9,0.038286302,-0.024964606565031647,-0.47811807369042747,0.00883025,0.5515526,1.0,0.9964782347574043,OpticNerve,MB
T cell,NK cell,App,Notch2,0.38834086,1.0,0.15079007,-0.611579561817085,-0.7104191434976765,0.0036084962,0.70937365,1.0,0.9965809074467078,OpticNerve,MB
Proliferating MG,Iron+ MG (Fth1+),Cd14,Itgb2,0.70067465,0.74,0.4370832,-0.03943158761498644,0.035476703395105225,0.013732714,0.8060369,0.6188497036043266,0.9965809074467078,OpticNerve,MB
DAM-like MG,T cell,Fam3c,Lamp1,0.7128624,1.0,0.43967128,-0.3601854010501374,-0.4041225985148609,0.010330164,0.806498,1.0,0.9966109943533592,OpticNerve,MB
MHCII+ Mac/APC,NK cell,Pdgfb,Itgav,0.6814767,1.0,0.43714434,-0.41912956342513485,-0.37549617804331503,0.010601823,0.80604786,1.0,0.9968145596809639,OpticNerve,MB
T cell,DAM-like MG,Fam3c,Pdcd1,0.38829702,0.0,0.14302516,0.26104193247286145,0.19264008852718603,0.026507402,0.70389396,0.01363599804277037,0.9968145596809639,OpticNerve,MB
MHCII+ Mac/APC,NK cell,Adam10,Cd44,0.7125212,0.81,0.5058073,0.1312503828669891,-0.11142465129559315,0.013665571,0.817198,0.7247269953780325,0.9968420492231818,OpticNerve,MB
DAM-like MG,NK cell,Lgals3,Eng,0.28281975,0.01,0.03828955,0.1982327048069214,0.2429322700109085,0.004493402,0.55156314,0.3868059870744827,0.9968505714585458,OpticNerve,MB
MHCII+ Mac/APC,MHCII+ MG,Timp2,Itgb1,0.3881415,1.0,0.146591,-1.0235135253992371,-0.8046891681214188,0.0015022536,0.70645386,1.0,0.997048505819409,OpticNerve,MB
Iron+ MG (Fth1+),Iron+ MG (Fth1+),Pdgfb,Lrp1,0.70241296,1.0,0.43750376,-0.34820035855196757,-0.19391733047705506,0.010860354,0.80611205,1.0,0.997282231131922,OpticNerve,MB
MHCII+ Mac/APC,DAM-like MG,Hgf,Nrp1,0.6705231,0.01,0.098103315,0.20452434908077777,0.11488680046574196,0.02931735,0.6631605,0.04012981070132354,0.997282231131922,OpticNerve,MB
DAM-like MG,NK cell,Crtam,Cadm1,0.2232261,1.0,0.038296662,-0.6472469605138345,-0.7674721818359249,0.0039911265,0.55158603,1.0,0.9974089900114623,OpticNerve,MB
NK cell,DAM-like MG,Cadm1,Crtam,0.2232261,1.0,0.038296662,-0.6472469605138345,-0.7674721818359249,0.0039911265,0.55158603,1.0,0.9974089900114623,OpticNerve,MB
Iron+ MG (Fth1+),BAM,Arf1,Insr,0.662676,0.16,0.43761048,0.07187588600622485,0.12075689229972275,0.019070417,0.8061311,0.1491968950976795,0.997516250434827,OpticNerve,MB
Proliferating MG,Iron+ MG (Fth1+),Jam3,Itgb1,0.54836184,0.1,0.09810161,0.3081644859983809,0.2411397803591812,0.0507506,0.66315854,0.11341636515996203,0.997516250434827,OpticNerve,MB
Homeostatic MG,BAM,Ccl4,Cnr2,0.21533848,1.0,0.038308896,-0.10651521093777683,-0.8843515338008956,0.010721467,0.5516256,1.0,0.9979673047743981,OpticNerve,MB
Proliferating MG,MHCII+ MG,Adam17,Itgb1,0.7104699,1.0,0.43789974,-0.28136545827897086,-0.026612722220763163,0.007821546,0.80618274,1.0,0.9979841413158264,OpticNerve,MB
BAM,BAM,Spp1,Itga9_Itgb1,0.4382387,0.13,0.09808137,0.09778867979520109,-0.2604766026446221,0.014596799,0.66313547,1.0,0.9979841413158264,OpticNerve,MB
T cell,Proliferating MG,Cklf,Lrp6,0.38802105,0.36,0.14704724,0.05810959040546312,-0.02651643013818672,0.020649822,0.7067759,0.2764056675382167,0.9982180128191329,OpticNerve,MB
