,log2fc,p,fdr
Abca6,-0.8385560307567613,0.44242612790761626,0.7716437640707187
Abca7,0.5813820744809803,0.10970700926684435,0.7517629275291794
Abca8a,-0.8507177736149504,0.24743545936087308,0.7535888999043093
Abca8b,-0.982118567757279,0.3310349321371188,0.7637747757727058
Abca9,-0.025650695795704094,0.9544827942888947,0.9847466420668898
Abcb10,-0.4647642739894234,0.2550612526498285,0.7578974197752908
Abcb11,-0.2700541992395735,0.5905878814112064,0.8360776712728288
Abcb1a,-0.7343835497085377,0.2975208116701112,0.7637747757727058
Abcb1b,1.077488933442111,0.08294132074402713,0.7517629275291794
Abcb4,-0.027818242237243076,0.6005437713037364,0.839505176503215
Abcb6,-0.6267228660393225,0.2345141775485551,0.7517629275291794
Abcb7,0.4871020636501163,0.20746896536042989,0.7517629275291794
Abcb8,-0.28875365133700615,0.5743277858399395,0.8299100606736268
Abcb9,-1.6833345197415202,0.2631527805249831,0.7593641287082348
Abcc1,0.6517392983233661,0.6831182421810622,0.8760265360213056
Abcc10,-0.6995416059622535,0.3543201791207335,0.7637747757727058
Abcc12,-3.9101121421099205,0.42264973081037427,0.7637747757727058
Abcc3,0.49733107861985376,0.3408738622008367,0.7637747757727058
Abcc4,-0.9522061963121256,0.21532283125662507,0.7517629275291794
Abcc5,0.5760535161790459,0.6387362053628577,0.858106378246599
Abcc6,-3.5660958559777303,0.42264973081037427,0.7637747757727058
Abcc8,-3.4950334796943525,0.0226012057712409,0.7517629275291794
Abcc9,-2.075863998433482,0.16353187109643127,0.7517629275291794
Abcd1,-0.6119199080366101,0.3476707533651952,0.7637747757727058
Abcd2,0.5815565398713713,0.1823657626740773,0.7517629275291794
Abcd3,-0.1124450294570913,0.8655494062799081,0.9506406611584522
Abcd4,-1.0594294125115642,0.17128647835002225,0.7517629275291794
Abce1,0.6365696911800042,0.26027277388262143,0.7586323021372235
Abcf1,0.008986258864761341,0.9074792311048815,0.9665958984442011
Abcf2,0.29334282513405796,0.22513770537098632,0.7517629275291794
Abcf3,-0.1990649362484837,0.4338004815472487,0.7691880716656904
Abcg1,2.542321549992107,0.03262265315471669,0.7517629275291794
Abcg2,0.08413707816718004,0.9432750564725003,0.9812646488114646
Abcg3,0.12535753339270533,0.8403816149603391,0.9399218339173808
Abcg4,-1.7057282411793426,0.8908167758057597,0.9618047476491107
Abhd1,-1.1526918396234602,0.12188636403104319,0.7517629275291794
Abhd10,-0.21066493381177936,0.5235850544169527,0.8080514246248818
Abhd11,0.3430176399235633,0.189641340850555,0.7517629275291794
Abhd11os,1.1755913890657232,0.2528804414321124,0.7574342730799326
Abhd12,0.1058944166391497,0.9556197589070998,0.9854301356216761
Abhd12b,1.9830493027279203,0.8618374886431572,0.9489240968191478
