total_counts,n_genes_by_counts,pct_counts_mt,sample,tissue,condition
6448,2761,0.3566997518610422,GSM8880864,OpticNerve,MB
9967,3536,0.7424500852814286,GSM8880864,OpticNerve,MB
12785,4207,0.41454829878764177,GSM8880864,OpticNerve,MB
9178,3268,0.15253867945086075,GSM8880864,OpticNerve,MB
6726,2893,1.0407374368123699,GSM8880864,OpticNerve,MB
683,551,0.8784773060029283,GSM8880864,OpticNerve,MB
5671,2558,1.0227473108799152,GSM8880864,OpticNerve,MB
12317,3914,0.21920922302508727,GSM8880864,OpticNerve,MB
7374,3077,1.3425549227013833,GSM8880864,OpticNerve,MB
3333,1744,0.12001200120012002,GSM8880864,OpticNerve,MB
8685,3225,0.5872193436960277,GSM8880864,OpticNerve,MB
7479,2888,0.13370771493515177,GSM8880864,OpticNerve,MB
7331,3029,0.4365025235302141,GSM8880864,OpticNerve,MB
7075,2863,0.9328621908127209,GSM8880864,OpticNerve,MB
8973,3238,0.43463724506853896,GSM8880864,OpticNerve,MB
12131,4190,0.32973374000494604,GSM8880864,OpticNerve,MB
4898,2372,0.0,GSM8880864,OpticNerve,MB
840,641,0.2380952380952381,GSM8880864,OpticNerve,MB
1776,1185,0.5067567567567568,GSM8880864,OpticNerve,MB
7595,3078,0.5793285055957867,GSM8880864,OpticNerve,MB
9439,3478,0.7839813539569869,GSM8880864,OpticNerve,MB
19516,5056,0.4867800778848124,GSM8880864,OpticNerve,MB
5758,2629,1.1288641889544981,GSM8880864,OpticNerve,MB
5703,2686,0.0876731544800982,GSM8880864,OpticNerve,MB
6865,2876,0.3641660597232338,GSM8880864,OpticNerve,MB
10435,3589,0.1437470052707235,GSM8880864,OpticNerve,MB
8447,3047,0.639280217828815,GSM8880864,OpticNerve,MB
6704,2750,0.8502386634844868,GSM8880864,OpticNerve,MB
6657,2828,0.5858494817485354,GSM8880864,OpticNerve,MB
7024,2850,0.15660592255125283,GSM8880864,OpticNerve,MB
5612,2145,0.08909479686386315,GSM8880864,OpticNerve,MB
9634,3661,0.93419140543907,GSM8880864,OpticNerve,MB
16464,4765,0.3462099125364432,GSM8880864,OpticNerve,MB
11671,3864,1.1652814668837288,GSM8880864,OpticNerve,MB
8402,3113,0.30945013092120927,GSM8880864,OpticNerve,MB
6389,2707,0.3599937392393176,GSM8880864,OpticNerve,MB
3574,1822,0.6155567991046447,GSM8880864,OpticNerve,MB
3158,1593,0.5383153894870171,GSM8880864,OpticNerve,MB
2113,1237,0.5679129200189305,GSM8880864,OpticNerve,MB
14578,4231,0.823158183564275,GSM8880864,OpticNerve,MB
3612,1935,0.9966777408637874,GSM8880864,OpticNerve,MB
4543,2193,0.8804754567466431,GSM8880864,OpticNerve,MB
9180,3304,0.40305010893246185,GSM8880864,OpticNerve,MB
5032,2409,0.19872813990461047,GSM8880864,OpticNerve,MB
8783,3303,0.5692815666628714,GSM8880864,OpticNerve,MB
2730,1557,1.391941391941392,GSM8880864,OpticNerve,MB
9609,3289,0.561973150171714,GSM8880864,OpticNerve,MB
7673,3028,0.44311221165124465,GSM8880864,OpticNerve,MB
9306,3357,0.3223726627981947,GSM8880864,OpticNerve,MB
8209,3166,0.9501766354001705,GSM8880864,OpticNerve,MB
9509,3339,0.08413082343043432,GSM8880864,OpticNerve,MB
2992,839,2.874331550802139,GSM8880864,OpticNerve,MB
9411,3397,0.3294017638933164,GSM8880864,OpticNerve,MB
11613,3752,0.34444157409799364,GSM8880864,OpticNerve,MB
5836,2593,0.7539410555174777,GSM8880864,OpticNerve,MB
10847,3707,0.6361205863372361,GSM8880864,OpticNerve,MB
3469,1790,2.7097146151628713,GSM8880864,OpticNerve,MB
4711,2255,0.19104224156230099,GSM8880864,OpticNerve,MB
7645,3091,0.6278613472858077,GSM8880864,OpticNerve,MB
4186,2057,1.79168657429527,GSM8880864,OpticNerve,MB
18111,4884,0.9055270277731765,GSM8880864,OpticNerve,MB
5406,2505,0.9433962264150944,GSM8880864,OpticNerve,MB
7137,2954,0.1120919153706039,GSM8880864,OpticNerve,MB
11043,3458,0.03622204111201666,GSM8880864,OpticNerve,MB
9704,3277,0.1442704039571311,GSM8880864,OpticNerve,MB
8219,3165,0.5231780021900475,GSM8880864,OpticNerve,MB
1275,809,1.411764705882353,GSM8880864,OpticNerve,MB
2343,1359,0.9816474605207,GSM8880864,OpticNerve,MB
5476,2506,1.7713659605551497,GSM8880864,OpticNerve,MB
7071,2852,0.7636826474331778,GSM8880864,OpticNerve,MB
4177,2107,0.6703375628441465,GSM8880864,OpticNerve,MB
9151,3446,0.2731941864277128,GSM8880864,OpticNerve,MB
5621,1882,1.4410247286959614,GSM8880864,OpticNerve,MB
8612,3269,0.3251277287505806,GSM8880864,OpticNerve,MB
11629,3778,0.7911256341903862,GSM8880864,OpticNerve,MB
7925,3151,0.10094637223974764,GSM8880864,OpticNerve,MB
8342,3147,0.5274514504914889,GSM8880864,OpticNerve,MB
15298,4074,1.0262779448293895,GSM8880864,OpticNerve,MB
10077,3540,0.7045747742383646,GSM8880864,OpticNerve,MB
13708,4140,1.3787569302597023,GSM8880864,OpticNerve,MB
1241,606,0.9669621273166802,GSM8880864,OpticNerve,MB
39682,7056,0.6022881911193992,GSM8880864,OpticNerve,MB
13181,4105,0.2958804339579698,GSM8880864,OpticNerve,MB
11752,3780,0.2552756977535739,GSM8880864,OpticNerve,MB
7321,2639,0.09561535309383964,GSM8880864,OpticNerve,MB
5314,2211,1.6936394429808055,GSM8880864,OpticNerve,MB
7711,2958,0.038905459732849174,GSM8880864,OpticNerve,MB
11287,3919,0.5138655089926465,GSM8880864,OpticNerve,MB
3043,1660,1.0187315149523497,GSM8880864,OpticNerve,MB
2522,1441,0.8326724821570183,GSM8880864,OpticNerve,MB
11794,3617,0.033915550279803294,GSM8880864,OpticNerve,MB
8150,3063,0.6257668711656441,GSM8880864,OpticNerve,MB
3382,1824,1.4192785334121822,GSM8880864,OpticNerve,MB
7384,2832,0.20314192849404117,GSM8880864,OpticNerve,MB
12669,4080,0.11050595942852631,GSM8880864,OpticNerve,MB
11245,3708,0.053357047576700754,GSM8880864,OpticNerve,MB
3286,1730,0.30432136335970783,GSM8880864,OpticNerve,MB
4278,1973,0.3506311360448808,GSM8880864,OpticNerve,MB
1168,859,0.08561643835616438,GSM8880864,OpticNerve,MB
8332,3109,0.3360537686029765,GSM8880864,OpticNerve,MB
7642,3075,0.20936927505888508,GSM8880864,OpticNerve,MB
7017,2857,0.8265640587145504,GSM8880864,OpticNerve,MB
1005,783,0.09950248756218905,GSM8880864,OpticNerve,MB
5780,2551,0.1903114186851211,GSM8880864,OpticNerve,MB
14273,4149,0.37833671968051563,GSM8880864,OpticNerve,MB
5235,2510,0.4775549188156638,GSM8880864,OpticNerve,MB
8426,3186,0.4628530738191312,GSM8880864,OpticNerve,MB
22119,4970,1.0172250101722502,GSM8880864,OpticNerve,MB
4090,1873,0.09779951100244498,GSM8880864,OpticNerve,MB
5458,2336,1.520703554415537,GSM8880864,OpticNerve,MB
584,488,0.17123287671232876,GSM8880864,OpticNerve,MB
9514,3463,0.27328147992432206,GSM8880864,OpticNerve,MB
20359,5071,0.7564222211307039,GSM8880864,OpticNerve,MB
17517,4920,0.5480390477821544,GSM8880864,OpticNerve,MB
3704,1808,0.5129589632829373,GSM8880864,OpticNerve,MB
5463,2530,0.7138934651290499,GSM8880864,OpticNerve,MB
6142,2747,1.0908498860306088,GSM8880864,OpticNerve,MB
6653,2808,0.5711709003457087,GSM8880864,OpticNerve,MB
7022,3022,0.32754201082312734,GSM8880864,OpticNerve,MB
5877,2603,0.544495490896716,GSM8880864,OpticNerve,MB
529,446,0.0,GSM8880864,OpticNerve,MB
5505,2601,0.36330608537693004,GSM8880864,OpticNerve,MB
13824,4183,1.685474537037037,GSM8880864,OpticNerve,MB
20563,5429,0.7100131303798084,GSM8880864,OpticNerve,MB
12742,3965,0.3374666457385026,GSM8880864,OpticNerve,MB
17419,4896,0.7061254951489753,GSM8880864,OpticNerve,MB
8727,3177,0.46980634811504524,GSM8880864,OpticNerve,MB
14765,4351,0.5147307822553335,GSM8880864,OpticNerve,MB
11307,3765,0.6279296011320421,GSM8880864,OpticNerve,MB
6939,2913,0.7782101167315175,GSM8880864,OpticNerve,MB
35784,6779,0.6147999105745584,GSM8880864,OpticNerve,MB
37499,7013,0.7760206938851703,GSM8880864,OpticNerve,MB
7919,3125,1.2501578482131581,GSM8880864,OpticNerve,MB
10664,3705,0.5438859714928732,GSM8880864,OpticNerve,MB
10918,3647,0.5220736398607804,GSM8880864,OpticNerve,MB
2647,1494,0.7933509633547412,GSM8880864,OpticNerve,MB
9954,3649,0.07032348804500703,GSM8880864,OpticNerve,MB
2644,1462,0.869894099848714,GSM8880864,OpticNerve,MB
6810,2824,0.11747430249632893,GSM8880864,OpticNerve,MB
8163,2988,0.2695087590346686,GSM8880864,OpticNerve,MB
1595,1152,0.0,GSM8880864,OpticNerve,MB
17582,4501,0.9270845182573086,GSM8880864,OpticNerve,MB
6676,2921,0.04493708807669263,GSM8880864,OpticNerve,MB
7264,2923,0.42676211453744495,GSM8880864,OpticNerve,MB
10640,3474,1.6259398496240602,GSM8880864,OpticNerve,MB
5023,2376,0.5773442166036233,GSM8880864,OpticNerve,MB
6026,2588,0.3318951211417192,GSM8880864,OpticNerve,MB
10347,3157,0.5895428626655069,GSM8880864,OpticNerve,MB
4705,2200,0.722635494155154,GSM8880864,OpticNerve,MB
7018,2928,0.05699629524080935,GSM8880864,OpticNerve,MB
21658,5816,0.5494505494505495,GSM8880864,OpticNerve,MB
7131,2822,0.9956527836208106,GSM8880864,OpticNerve,MB
7158,2901,2.6124615814473318,GSM8880864,OpticNerve,MB
7931,3098,0.353045013239188,GSM8880864,OpticNerve,MB
4749,2242,0.10528532322594232,GSM8880864,OpticNerve,MB
3161,1720,1.7399557102182852,GSM8880864,OpticNerve,MB
817,647,0.8567931456548347,GSM8880864,OpticNerve,MB
5878,2573,0.6634909833276624,GSM8880864,OpticNerve,MB
21507,5224,0.864834704979774,GSM8880864,OpticNerve,MB
5307,2502,1.3190126248351233,GSM8880864,OpticNerve,MB
4337,2055,0.06917223887479824,GSM8880864,OpticNerve,MB
3286,1648,0.24345709068776628,GSM8880864,OpticNerve,MB
2949,1704,0.44082739911834523,GSM8880864,OpticNerve,MB
8849,3482,0.1808113911176404,GSM8880864,OpticNerve,MB
9109,3402,0.3183664507629817,GSM8880864,OpticNerve,MB
20899,5299,0.5215560553136513,GSM8880864,OpticNerve,MB
3268,1687,2.570379436964504,GSM8880864,OpticNerve,MB
7994,3085,0.6629972479359519,GSM8880864,OpticNerve,MB
61750,8476,0.8178137651821862,GSM8880864,OpticNerve,MB
2580,1421,1.0852713178294573,GSM8880864,OpticNerve,MB
10933,3846,0.356718192627824,GSM8880864,OpticNerve,MB
853,674,1.2895662368112544,GSM8880864,OpticNerve,MB
4076,2003,0.5397448478900884,GSM8880864,OpticNerve,MB
2562,1483,0.039032006245121,GSM8880864,OpticNerve,MB
15733,4512,0.23517447403546685,GSM8880864,OpticNerve,MB
3392,1744,1.2382075471698113,GSM8880864,OpticNerve,MB
16491,4831,1.2249105572736645,GSM8880864,OpticNerve,MB
3587,1334,4.934485642598271,GSM8880864,OpticNerve,MB
7400,2906,0.21621621621621623,GSM8880864,OpticNerve,MB
5926,2675,0.37124535943300707,GSM8880864,OpticNerve,MB
10850,3455,0.16589861751152074,GSM8880864,OpticNerve,MB
9879,3523,0.4453892094341533,GSM8880864,OpticNerve,MB
2262,1393,1.7241379310344827,GSM8880864,OpticNerve,MB
11159,3679,1.173940317232727,GSM8880864,OpticNerve,MB
8301,3128,1.0601132393687507,GSM8880864,OpticNerve,MB
6911,2805,0.27492403414845895,GSM8880864,OpticNerve,MB
5686,2507,0.8617657404150545,GSM8880864,OpticNerve,MB
5895,2708,0.6106870229007634,GSM8880864,OpticNerve,MB
691,561,0.5788712011577424,GSM8880864,OpticNerve,MB
8456,3275,1.608325449385052,GSM8880864,OpticNerve,MB
9596,3435,0.7190496040016673,GSM8880864,OpticNerve,MB
9965,3463,0.7325639739086804,GSM8880864,OpticNerve,MB
5702,2433,2.385128025254297,GSM8880864,OpticNerve,MB
3959,2073,0.15155342258145996,GSM8880864,OpticNerve,MB
635,528,0.15748031496062992,GSM8880864,OpticNerve,MB
4949,2234,0.6061830672863205,GSM8880864,OpticNerve,MB
10895,3596,0.0734281780633318,GSM8880864,OpticNerve,MB
6225,2820,0.3534136546184739,GSM8880864,OpticNerve,MB
10221,3561,0.6750807161725858,GSM8880864,OpticNerve,MB
8604,3211,0.302185030218503,GSM8880864,OpticNerve,MB
12081,3826,0.43870540518169027,GSM8880864,OpticNerve,MB
16084,4623,0.3357373787615021,GSM8880864,OpticNerve,MB
7849,3095,0.15288571792585043,GSM8880864,OpticNerve,MB
738,524,4.878048780487805,GSM8880864,OpticNerve,MB
9627,3400,0.6544094733561857,GSM8880864,OpticNerve,MB
515,397,6.601941747572816,GSM8880864,OpticNerve,MB
2978,1595,0.0671591672263264,GSM8880864,OpticNerve,MB
9565,3330,0.10454783063251437,GSM8880864,OpticNerve,MB
8020,3025,0.11221945137157108,GSM8880864,OpticNerve,MB
8828,3154,0.0,GSM8880864,OpticNerve,MB
7823,2932,0.0766969193404065,GSM8880864,OpticNerve,MB
12143,3904,0.7246973565016882,GSM8880864,OpticNerve,MB
3326,1662,0.6313890559230307,GSM8880864,OpticNerve,MB
10642,3740,0.05638037962788949,GSM8880864,OpticNerve,MB
5663,2573,0.2648772735299311,GSM8880864,OpticNerve,MB
1405,186,84.76868327402136,GSM8880864,OpticNerve,MB
20788,5225,0.8899365018279777,GSM8880864,OpticNerve,MB
8742,3171,1.7501715854495539,GSM8880864,OpticNerve,MB
11896,3872,1.21049092131809,GSM8880864,OpticNerve,MB
2767,1499,0.8673653776653415,GSM8880864,OpticNerve,MB
10264,3561,0.26305533904910366,GSM8880864,OpticNerve,MB
9715,3415,0.4220277920741122,GSM8880864,OpticNerve,MB
9606,3341,0.749531542785759,GSM8880864,OpticNerve,MB
7686,3031,0.22118136872235233,GSM8880864,OpticNerve,MB
5772,2541,0.2772002772002772,GSM8880864,OpticNerve,MB
7581,2978,0.052763487666534756,GSM8880864,OpticNerve,MB
11848,3693,0.1772451046590142,GSM8880864,OpticNerve,MB
15122,4519,0.3240312128025394,GSM8880864,OpticNerve,MB
1715,1006,2.623906705539359,GSM8880864,OpticNerve,MB
8928,3291,0.5600358422939068,GSM8880864,OpticNerve,MB
518,450,0.19305019305019305,GSM8880864,OpticNerve,MB
9791,3404,0.7864365233377592,GSM8880864,OpticNerve,MB
7978,3053,0.2757583354224116,GSM8880864,OpticNerve,MB
12203,3838,0.7457182660001639,GSM8880864,OpticNerve,MB
1935,1182,0.8785529715762275,GSM8880864,OpticNerve,MB
3129,1696,1.1505273250239694,GSM8880864,OpticNerve,MB
5955,2701,0.218303946263644,GSM8880864,OpticNerve,MB
987,704,0.0,GSM8880864,OpticNerve,MB
2920,1604,1.2671232876712328,GSM8880864,OpticNerve,MB
5441,2580,0.07351589781290203,GSM8880864,OpticNerve,MB
3527,1798,0.28352707683583783,GSM8880864,OpticNerve,MB
14814,4607,0.3645200486026731,GSM8880864,OpticNerve,MB
633,514,0.315955766192733,GSM8880864,OpticNerve,MB
6821,2944,0.527781850168597,GSM8880864,OpticNerve,MB
22773,5641,0.46107232248715585,GSM8880864,OpticNerve,MB
7659,3031,0.4700352526439483,GSM8880864,OpticNerve,MB
7097,2892,0.23953783288713543,GSM8880864,OpticNerve,MB
11574,3681,0.751684810782789,GSM8880864,OpticNerve,MB
8809,3199,0.18163242138721764,GSM8880864,OpticNerve,MB
10427,3586,0.5562482017838304,GSM8880864,OpticNerve,MB
15142,4248,0.9774138158763703,GSM8880864,OpticNerve,MB
9447,3452,0.22229279136233726,GSM8880864,OpticNerve,MB
3015,1670,1.2271973466003316,GSM8880864,OpticNerve,MB
7994,3094,0.31273455091318486,GSM8880864,OpticNerve,MB
7757,3079,0.2836147995359031,GSM8880864,OpticNerve,MB
5924,2541,0.08440243079000675,GSM8880864,OpticNerve,MB
4155,1995,1.1552346570397112,GSM8880864,OpticNerve,MB
8672,3185,0.21909594095940957,GSM8880864,OpticNerve,MB
6998,2948,0.20005715918833952,GSM8880864,OpticNerve,MB
14230,4290,0.021082220660576245,GSM8880864,OpticNerve,MB
4467,2126,0.0671591672263264,GSM8880864,OpticNerve,MB
5768,2537,0.5201109570041609,GSM8880864,OpticNerve,MB
10273,3548,0.5451182711963399,GSM8880864,OpticNerve,MB
12228,3895,0.572456656853124,GSM8880864,OpticNerve,MB
16456,4258,0.8568303354399611,GSM8880864,OpticNerve,MB
8821,3296,0.39678041038431017,GSM8880864,OpticNerve,MB
13953,4134,0.30817745287751735,GSM8880864,OpticNerve,MB
5517,2528,1.1237991662135218,GSM8880864,OpticNerve,MB
7154,2946,0.5591277606933185,GSM8880864,OpticNerve,MB
8388,3250,0.8464473056747736,GSM8880864,OpticNerve,MB
1728,1148,1.678240740740741,GSM8880864,OpticNerve,MB
17916,4961,0.44652824291136417,GSM8880864,OpticNerve,MB
9656,3552,0.5695940347970174,GSM8880864,OpticNerve,MB
4161,2043,0.14419610670511895,GSM8880864,OpticNerve,MB
6008,2490,0.6990679094540613,GSM8880864,OpticNerve,MB
7129,2896,0.5751157245055407,GSM8880864,OpticNerve,MB
9147,3433,0.5028971247403521,GSM8880864,OpticNerve,MB
737,577,0.40705563093622793,GSM8880864,OpticNerve,MB
21340,5576,0.6279287722586692,GSM8880864,OpticNerve,MB
6886,2833,0.26139994191112403,GSM8880864,OpticNerve,MB
16415,4626,0.5421870240633566,GSM8880864,OpticNerve,MB
10708,3690,0.43892416884572283,GSM8880864,OpticNerve,MB
3091,1659,2.976383047557425,GSM8880864,OpticNerve,MB
6122,2630,0.9310682783404116,GSM8880864,OpticNerve,MB
12762,3833,0.14104372355430184,GSM8880864,OpticNerve,MB
4724,2319,1.6088060965283657,GSM8880864,OpticNerve,MB
4434,2102,2.277852954442941,GSM8880864,OpticNerve,MB
1133,816,0.088261253309797,GSM8880864,OpticNerve,MB
2352,1333,0.8078231292517007,GSM8880864,OpticNerve,MB
9165,3502,0.5019094380796508,GSM8880864,OpticNerve,MB
8086,3189,0.12367054167697256,GSM8880864,OpticNerve,MB
5754,2727,0.5039972193256864,GSM8880864,OpticNerve,MB
13798,4245,0.8189592694593419,GSM8880864,OpticNerve,MB
2788,1603,3.192252510760402,GSM8880864,OpticNerve,MB
11264,3717,0.7279829545454545,GSM8880864,OpticNerve,MB
10898,3474,0.14681592952835382,GSM8880864,OpticNerve,MB
525,444,0.38095238095238093,GSM8880864,OpticNerve,MB
13300,4143,0.3684210526315789,GSM8880864,OpticNerve,MB
12844,4079,0.17907194020554343,GSM8880864,OpticNerve,MB
8720,3346,0.5045871559633028,GSM8880864,OpticNerve,MB
8751,3039,0.5256542109473203,GSM8880864,OpticNerve,MB
922,649,0.0,GSM8880864,OpticNerve,MB
9625,3433,0.07272727272727272,GSM8880864,OpticNerve,MB
12171,3580,0.5340563634869773,GSM8880864,OpticNerve,MB
13206,4610,0.6890807208844465,GSM8880864,OpticNerve,MB
9736,3470,0.43138866064092024,GSM8880864,OpticNerve,MB
10509,3480,0.8754400989627937,GSM8880864,OpticNerve,MB
8839,3107,0.9842742391673267,GSM8880864,OpticNerve,MB
3647,1809,1.45324924595558,GSM8880864,OpticNerve,MB
10324,3720,0.7942657884540875,GSM8880864,OpticNerve,MB
4385,1830,2.6225769669327255,GSM8880864,OpticNerve,MB
2360,1438,1.9491525423728815,GSM8880864,OpticNerve,MB
1730,1105,2.254335260115607,GSM8880864,OpticNerve,MB
6153,2581,0.16252234682268812,GSM8880864,OpticNerve,MB
7118,2827,0.19668446192750771,GSM8880864,OpticNerve,MB
991,748,0.5045408678102926,GSM8880864,OpticNerve,MB
7507,2977,0.8658585320367658,GSM8880864,OpticNerve,MB
2946,1603,3.1907671418873047,GSM8880864,OpticNerve,MB
8021,3210,1.0971200598429125,GSM8880864,OpticNerve,MB
1780,1188,0.8988764044943821,GSM8880864,OpticNerve,MB
10380,3528,0.4142581888246628,GSM8880864,OpticNerve,MB
12552,3930,0.4859783301465902,GSM8880864,OpticNerve,MB
2268,1414,0.2204585537918871,GSM8880864,OpticNerve,MB
1997,1287,0.6509764646970456,GSM8880864,OpticNerve,MB
8418,3098,0.534568781183179,GSM8880864,OpticNerve,MB
10440,3474,1.2739463601532566,GSM8880864,OpticNerve,MB
7087,2871,0.05644137152532807,GSM8880864,OpticNerve,MB
9141,3341,0.6673230499945302,GSM8880864,OpticNerve,MB
7838,3271,0.9058433273794335,GSM8880864,OpticNerve,MB
6970,2931,0.7317073170731708,GSM8880864,OpticNerve,MB
4422,2062,0.06784260515603799,GSM8880864,OpticNerve,MB
12248,4119,1.2491835401698237,GSM8880864,OpticNerve,MB
10580,3407,1.4744801512287333,GSM8880864,OpticNerve,MB
9301,3452,0.5375766046661649,GSM8880864,OpticNerve,MB
3513,1814,1.2524907486478793,GSM8880864,OpticNerve,MB
3887,1931,0.33444816053511706,GSM8880864,OpticNerve,MB
8155,3022,0.33108522378908645,GSM8880864,OpticNerve,MB
10638,3705,1.118631321677007,GSM8880864,OpticNerve,MB
6753,2826,0.13327410039982232,GSM8880864,OpticNerve,MB
13001,4059,2.2613645104222755,GSM8880864,OpticNerve,MB
10594,3443,0.037757221068529356,GSM8880864,OpticNerve,MB
7529,2850,0.31876743259397,GSM8880864,OpticNerve,MB
12141,3713,0.14825796886582654,GSM8880864,OpticNerve,MB
10606,3622,0.9711484065623232,GSM8880864,OpticNerve,MB
7090,2823,0.5782792665726375,GSM8880864,OpticNerve,MB
17082,5203,0.5034539281114624,GSM8880864,OpticNerve,MB
4855,2303,0.3913491246138002,GSM8880864,OpticNerve,MB
16306,4627,0.2023794922114559,GSM8880864,OpticNerve,MB
8787,3200,0.21622851940366453,GSM8880864,OpticNerve,MB
10205,3458,0.28417442430181283,GSM8880864,OpticNerve,MB
4569,2106,0.3282994090610637,GSM8880864,OpticNerve,MB
8709,3291,0.20668274199104375,GSM8880864,OpticNerve,MB
2650,1456,0.22641509433962265,GSM8880864,OpticNerve,MB
30511,6154,0.4522958932843892,GSM8880864,OpticNerve,MB
8576,3146,0.5946828358208955,GSM8880864,OpticNerve,MB
10629,3795,0.03763289114686236,GSM8880864,OpticNerve,MB
21533,5272,0.30186225792968935,GSM8880864,OpticNerve,MB
8315,3117,0.3607937462417318,GSM8880864,OpticNerve,MB
14047,4109,0.49120808713604325,GSM8880864,OpticNerve,MB
5005,2312,0.4995004995004995,GSM8880864,OpticNerve,MB
13322,3879,0.27773607566431463,GSM8880864,OpticNerve,MB
17372,5224,0.8346764909049044,GSM8880864,OpticNerve,MB
11004,3794,0.09996364958197018,GSM8880864,OpticNerve,MB
8743,3291,0.12581493766441726,GSM8880864,OpticNerve,MB
4693,2170,0.7031749414020882,GSM8880864,OpticNerve,MB
16998,4917,0.24120484762913283,GSM8880864,OpticNerve,MB
7688,3064,0.7544224765868887,GSM8880864,OpticNerve,MB
2065,1253,0.1937046004842615,GSM8880864,OpticNerve,MB
7102,2995,0.42241622078287805,GSM8880864,OpticNerve,MB
3965,1796,1.0844892812105928,GSM8880864,OpticNerve,MB
11826,3910,0.11838322340605445,GSM8880864,OpticNerve,MB
7895,3062,0.4813172894236859,GSM8880864,OpticNerve,MB
8924,3223,0.45943523083818916,GSM8880864,OpticNerve,MB
5718,2479,0.03497726477789437,GSM8880864,OpticNerve,MB
7623,3020,0.8133280860553588,GSM8880864,OpticNerve,MB
1625,749,5.292307692307692,GSM8880864,OpticNerve,MB
7656,3015,1.2016718913270636,GSM8880864,OpticNerve,MB
8551,3355,0.5496433165711613,GSM8880864,OpticNerve,MB
8186,3089,0.6963107744930369,GSM8880864,OpticNerve,MB
6860,3009,0.5247813411078718,GSM8880864,OpticNerve,MB
12707,4049,0.7869678130164476,GSM8880864,OpticNerve,MB
10255,3511,0.3412969283276451,GSM8880864,OpticNerve,MB
5473,2478,0.7125890736342043,GSM8880864,OpticNerve,MB
13604,4140,0.1617171420170538,GSM8880864,OpticNerve,MB
8618,3401,0.45254119285216987,GSM8880864,OpticNerve,MB
8449,3435,0.33140016570008285,GSM8880864,OpticNerve,MB
5880,2624,0.5102040816326531,GSM8880864,OpticNerve,MB
14775,4452,0.7986463620981387,GSM8880864,OpticNerve,MB
19827,5191,0.23705048671004186,GSM8880864,OpticNerve,MB
6450,2674,1.3953488372093024,GSM8880864,OpticNerve,MB
8233,3246,0.1336086481234058,GSM8880864,OpticNerve,MB
1484,1040,1.3477088948787064,GSM8880864,OpticNerve,MB
